"Concurso";"Data do Sorteio";"Coluna1";"Coluna2";"Coluna3";"Coluna4";"Coluna5";"Coluna6";"Ganhadores Faixa 1";"Ganhadores Faixa 2";"Ganhadores Faixa 3";"Rateio Faixa 1";"Rateio Faixa2";"Rateio Faixa 3";"Cidade";"Valor Arrecadado";"Estimativa para o próximo concurso";"Valor Acumulado Próximo Concurso";"Acumulado";"Sorteio Especial";"Observação"
1911;2017-03-11 00:00:00;16;18;23;30;32;33;0;42;2817;0.00;36634.43;780.28;-;26687335.50;6000000.00;2834348.24;Sim;Não;-
1912;2017-03-15 00:00:00;10;13;33;35;36;42;1;43;4556;5848882.96;38057.25;513.12;CAMPINA:GRANDE:PB;28383915.00;3000000.00;0.00;Não;Não;-
1913;2017-03-18 00:00:00;4;14;17;43;52;56;0;43;2960;0.00;35274.91;732.05;-;26308782.50;6000000.00;2794143.74;Sim;Não;-
1914;2017-03-22 00:00:00;16;29;33;39;42;44;1;27;2403;5805678.69;60549.38;971.90;VITORIA:DE:SANTO:ANTÃO:PE;28355670.00;16000000.00;0.00;Não;Não;-
1915;2017-03-25 00:00:00;2;20;21;33;48;57;0;39;3429;0.00;53170.03;863.90;-;35966479.50;20000000.00;16048217.78;Sim;Não;-
1916;2017-03-29 00:00:00;3;9;18;23;50;52;0;100;5478;0.00;23094.50;602.26;-;40056670.50;25000000.00;20302466.15;Sim;Não;-
1917;2017-04-01 00:00:00;4;21;25;33;36;46;0;70;5412;0.00;38222.98;706.26;-;46407588.50;30000000.00;25231218.49;Sim;Não;-
1918;2017-04-05 00:00:00;16;17;20;22;38;50;0;67;5269;0.00;44701.88;812.03;-;51947780.50;36000000.00;30748371.01;Sim;Não;-
1919;2017-04-08 00:00:00;11;28;37;45;54;60;0;67;5858;0.00;50218.80;820.52;-;58358968.50;59000000.00;52483493.14;Sim;Não;-
1920;2017-04-12 00:00:00;25;31;33;39;43;45;0;90;6586;0.00;45091.85;880.27;-;70389350.50;65000000.00;59959246.30;Sim;Não;-
1921;2017-04-15 00:00:00;10;15;16;19;28;35;0;127;9277;0.00;30856.70;603.45;-;67970381.50;75000000.00;67178091.05;Sim;Não;-
1922;2017-04-19 00:00:00;20;22;36;38;41;43;0;124;8817;0.00;43174.39;867.41;-;92856928.50;88000000.00;77040029.99;Sim;Não;-
1923;2017-04-22 00:00:00;9;34;42;45;46;59;0;110;9351;0.00;50376.11;846.56;-;96113356.50;97000000.00;87247820.27;Sim;Não;-
1924;2017-04-26 00:00:00;12;16;30;52;53;58;1;188;11382;101484527.44;41109.03;970.01;JACIARA:MT;134048376.00;35000000.00;0.00;Não;Não;-
1925;2017-04-29 00:00:00;1;17;38;43;45;47;0;50;5258;0.00;53604.54;728.20;-;46487696.50;40000000.00;35737910.39;Sim;Não;-
1926;2017-05-03 00:00:00;2;3;14;20;30;46;1;95;6741;41318205.91;31887.41;641.97;SÃO:PAULO:SP;52542315.00;3000000.00;0.00;Não;Não;-
1927;2017-05-06 00:00:00;5;11;13;19;30;31;1;140;7385;3343108.90;12963.07;351.06;PORTO:ALEGRE:RS;31477666.50;2500000.00;0.00;Não;Não;-
1928;2017-05-09 00:00:00;10;26;28;51;53;59;0;28;1630;0.00;31886.89;782.50;-;15485907.50;3500000.00;1644692.28;Sim;Não;-
1929;2017-05-11 00:00:00;3;10;23;36;43;52;0;45;3225;0.00;29973.67;597.48;-;23394773.50;18000000.00;15437361.69;Sim;Não;-
1930;2017-05-13 00:00:00;4;17;18;37;52;56;0;50;4712;0.00;41471.66;628.66;-;35965646.50;24000000.00;19257119.83;Sim;Não;-
1931;2017-05-17 00:00:00;2;8;9;15;22;34;0;131;8918;0.00;19252.27;404.00;-;43744127.00;30000000.00;23902997.26;Sim;Não;-
1932;2017-05-20 00:00:00;10;16;21;29;44;55;0;72;5449;0.00;38379.16;724.45;-;47928555.50;34000000.00;28993285.02;Sim;Não;-
1933;2017-05-24 00:00:00;2;14;15;19;35;59;0;86;6417;0.00;32514.14;622.50;-;48499493.00;40000000.00;34144209.63;Sim;Não;-
1934;2017-05-27 00:00:00;8;23;35;39;56;59;0;105;6699;0.00;30987.58;693.85;-;56434322.00;65000000.00;55663885.26;Sim;Não;-
1935;2017-05-31 00:00:00;1;3;10;17;23;24;3;497;18964;20928347.70;7778.22;291.21;CONTAGEM:MG::BOA:ESPERANÇA:PR::RIO:DE:JANEIRO:RJ;67050592.00;3000000.00;0.00;Não;Não;-
1936;2017-06-03 00:00:00;3;12;24;40;51;52;0;43;2686;0.00;38440.62;879.13;-;28669844.00;6500000.00;3044902.03;Sim;Não;-
1937;2017-06-07 00:00:00;6;10;24;29;43;55;1;71;4055;6310224.41;24966.25;624.48;FORTALEZA:CE;30745253.00;3000000.00;0.00;Não;Não;-
1938;2017-06-10 00:00:00;10;16;32;40;42;54;0;24;2220;0.00;65892.57;1017.64;-;27429262.00;6500000.00;2913145.10;Sim;Não;-
1939;2017-06-14 00:00:00;7;24;29;39;45;52;0;59;3620;0.00;28676.64;667.68;-;29345851.50;21000000.00;18262613.14;Sim;Não;-
1940;2017-06-17 00:00:00;9;13;16;17;36;47;0;95;6468;0.00;22002.44;461.66;-;36254417.50;26700000.00;22113040.42;Sim;Não;-
1941;2017-06-21 00:00:00;1;9;24;38;48;49;1;63;4313;26572503.56;38426.22;801.84;PERUÍBE:SP;41988908.50;3000000.00;0.00;Não;Não;-
1942;2017-06-24 00:00:00;6;18;20;24;43;48;0;56;4126;0.00;24941.71;483.60;-;24225943.00;6000000.00;2572934.23;Sim;Não;-
1943;2017-06-28 00:00:00;9;11;12;30;39;43;0;23;2870;0.00;66077.13;756.48;-;26360005.00;8000000.00;5372518.09;Sim;Não;-
1944;2017-07-01 00:00:00;8;9;39;47;57;59;0;41;2879;0.00;46673.04;949.53;-;33190703.00;23000000.00;19713673.80;Sim;Não;-
1945;2017-07-04 00:00:00;4;8;10;21;45;54;0;50;4258;0.00;30735.95;515.59;-;26655265.00;26000000.00;22544615.97;Sim;Não;-
1946;2017-07-06 00:00:00;4;6;39;44;52;60;0;40;3729;0.00;56855.82;871.25;-;39445854.00;32000000.00;26733992.14;Sim;Não;-
1947;2017-07-08 00:00:00;8;33;40;52;55;59;0;63;4250;0.00;41438.63;877.52;-;45280627.00;36000000.00;31543054.69;Sim;Não;-
1948;2017-07-12 00:00:00;12;20;24;28;33;57;0;100;7199;0.00;31746.05;629.96;-;55062525.00;45000000.00;37391010.97;Sim;Não;-
1949;2017-07-15 00:00:00;1;6;14;22;30;56;0;130;8455;0.00;29304.32;643.67;-;66075649.50;68000000.00;59931164.62;Sim;Não;-
1950;2017-07-19 00:00:00;10;21;32;34;48;57;0;88;7215;0.00;52163.05;908.88;-;79618157.50;78000000.00;68387070.06;Sim;Não;-
1951;2017-07-22 00:00:00;14;16;19;21;33;55;0;209;13551;0.00;26220.25;577.71;-;95049423.00;90000000.00;78481864.51;Sim;Não;-
1952;2017-07-26 00:00:00;9;21;36;38;52;53;0;180;13017;0.00;39521.60;780.72;-;123388139.00;105000000.00;91586393.30;Sim;Não;-
1953;2017-07-29 00:00:00;9;26;29;42;43;45;1;237;16988;107956102.12;37495.41;747.28;RIO:DE:JANEIRO:RJ;154132051.50;3000000.00;0.00;Não;Não;-
1954;2017-08-02 00:00:00;9;25;33;35;40;49;0;32;2483;0.00;48479.76;892.55;-;26907720.00;40000000.00;34841160.62;Sim;Não;-
1955;2017-08-05 00:00:00;15;27;33;36;41;45;0;147;7391;0.00;22299.78;633.60;-;56857055.50;46000000.00;40879706.35;Sim;Não;-
1956;2017-08-08 00:00:00;5;8;20;28;40;45;0;74;5000;0.00;32189.04;680.56;-;41314840.00;50000000.00;45267579.56;Sim;Não;-
1957;2017-08-10 00:00:00;2;14;22;23;29;47;1;98;8329;51557331.87;34841.20;585.63;CURITIBA:PR;59222338.00;2500000.00;0.00;Não;Não;-
1958;2017-08-12 00:00:00;15;20;22;24;34;55;0;32;2670;0.00;52452.50;898.06;-;29112706.00;7000000.00;3091936.52;Sim;Não;-
1959;2017-08-16 00:00:00;8;21;27;35;43;56;0;94;4639;0.00;19568.67;566.45;-;31904771.50;26000000.00;21061112.37;Sim;Não;-
1960;2017-08-19 00:00:00;1;18;25;37;39;43;0;116;6655;0.00;24043.13;598.69;-;48374375.00;32000000.00;26198748.72;Sim;Não;-
1961;2017-08-23 00:00:00;17;25;26;30;32;50;0;55;4505;0.00;52327.94;912.64;-;49918645.00;37000000.00;31500395.41;Sim;Não;-
1962;2017-08-26 00:00:00;5;6;15;25;39;53;0;86;6431;0.00;37850.84;723.09;-;56459938.50;44000000.00;37496765.04;Sim;Não;-
1963;2017-08-30 00:00:00;4;5;7;34;42;60;0;80;6686;0.00;41892.88;716.08;-;58129505.00;50000000.00;43670452.21;Sim;Não;-
1964;2017-09-02 00:00:00;2;27;32;36;48;50;0;119;7880;0.00;32635.32;704.06;-;67359876.50;77000000.00;69532846.39;Sim;Não;-
1965;2017-09-06 00:00:00;26;28;35;38;48;55;1;98;6377;78022245.31;47025.82;1032.40;JARDIM:MS;79933521.50;2500000.00;0.00;Não;Não;-
1966;2017-09-09 00:00:00;10;13;19;32;40;60;0;29;2758;0.00;47097.01;707.45;-;23689603.00;5500000.00;2515971.84;Sim;Não;-
1967;2017-09-13 00:00:00;13;30;32;39;46;54;0;43;3175;0.00;40787.97;789.14;-;30420544.00;10000000.00;5746808.26;Sim;Não;-
1968;2017-09-16 00:00:00;35;36;39;44;48;52;0;48;3782;0.00;46060.89;835.12;-;38347757.00;13400000.00;9819560.22;Sim;Não;-
1969;2017-09-19 00:00:00;8;20;30;32;48;59;0;20;1999;0.00;73292.36;1047.55;-;25424658.00;30000000.00;25725590.06;Sim;Não;-
1970;2017-09-21 00:00:00;5;10;18;24;39;52;0;87;6153;0.00;25762.24;520.37;-;38874909.50;35000000.00;29854328.64;Sim;Não;-
1971;2017-09-23 00:00:00;4;10;41;44;52;54;0;39;4001;0.00;67779.73;943.83;-;45849107.50;40000000.00;34723767.08;Sim;Não;-
1972;2017-09-27 00:00:00;9;16;20;54;57;59;0;85;5317;0.00;36786.15;840.11;-;54233763.50;47000000.00;40483704.13;Sim;Não;-
1973;2017-09-30 00:00:00;1;12;16;17;52;60;0;110;7294;0.00;32691.06;704.30;-;62371778.00;55000000.00;47107945.05;Sim;Não;-
1974;2017-10-04 00:00:00;4;19;27;38;54;57;1;141;8994;54268048.74;27566.76;617.38;ASSIS:SP;67417294.00;22000000.00;0.00;Não;Não;-
1975;2017-10-07 00:00:00;8;11;24;26;47;57;1;76;5845;22575348.57;33102.68;614.88;GUARULHOS:SP;43635819.50;3000000.00;0.00;Não;Não;-
1976;2017-10-11 00:00:00;12;14;19;25;52;59;0;62;3551;0.00;24797.36;618.51;-;26666353.00;6000000.00;2832119.78;Sim;Não;-
1977;2017-10-14 00:00:00;3;16;28;32;34;37;1;91;4723;5889546.54;18238.97;502.02;COLATINA:ES;28787773.00;2500000.00;0.00;Não;Não;-
1978;2017-10-17 00:00:00;2;6;22;44;55;57;0;29;2089;0.00;30492.05;604.71;-;15337374.50;4000000.00;1628917.22;Sim;Não;-
1979;2017-10-19 00:00:00;22;23;29;32;38;45;1;32;2677;3951513.94;39401.20;672.84;MUZAMBINHO:MG;21868843.50;11500000.00;0.00;Não;Não;-
1980;2017-10-21 00:00:00;12;16;17;18;34;37;0;77;4689;0.00;22167.05;520.02;-;29605005.50;16000000.00;12243066.43;Sim;Não;-
1981;2017-10-25 00:00:00;6;15;19;37;39;53;0;85;5215;0.00;24999.36;582.09;-;36856522.50;20000000.00;16157440.72;Sim;Não;-
1982;2017-10-28 00:00:00;4;14;20;24;46;50;1;45;4144;20777195.15;55730.37;864.54;CURITIBA:PR;43498161.00;2500000.00;0.00;Não;Não;-
1983;2017-11-01 00:00:00;5;6;10;14;22;36;1;73;4884;2598401.89;19322.76;412.58;COTIA:SP;24465738.50;2000000.00;0.00;Não;Não;-
1984;2017-11-04 00:00:00;21;29;32;35;43;50;0;13;1743;0.00;104873.13;1117.40;-;23646889.00;16000000.00;13064010.38;Sim;Não;-
1985;2017-11-07 00:00:00;9;28;29;34;36;55;0;36;2503;0.00;38578.22;792.65;-;24088571.50;19000000.00;15622354.96;Sim;Não;-
1986;2017-11-09 00:00:00;23;36;43;44;55;56;0;41;3164;0.00;46212.57;855.47;-;32863243.00;24000000.00;19112620.03;Sim;Não;-
1987;2017-11-11 00:00:00;10;14;31;34;45;58;0;59;3920;0.00;38516.27;828.15;-;39415096.00;29000000.00;23298729.51;Sim;Não;-
1988;2017-11-16 00:00:00;5;10;39;42;46;54;0;87;5711;0.00;29177.91;634.98;-;44029100.50;33000000.00;27974872.76;Sim;Não;-
1989;2017-11-18 00:00:00;15;22;30;32;40;58;0;47;3280;0.00;56106.95;1148.53;-;45738399.00;50000000.00;45258494.61;Sim;Não;-
1990;2017-11-22 00:00:00;11;24;26;34;37;59;0;78;5852;0.00;41488.51;789.98;-;56129209.50;60000000.00;51219738.92;Sim;Não;-
1991;2017-11-25 00:00:00;19;20;28;34;36;44;0;80;6152;0.00;48195.29;895.32;-;66874573.50;65000000.00;58322202.57;Sim;Não;-
1992;2017-11-29 00:00:00;5;11;13;21;53;54;2;142;11405;32953918.65;28999.41;515.80;CAMPOS:BELOS:GO::ARAGUARI:MG;71423961.00;2500000.00;0.00;Não;Não;-
1993;2017-12-02 00:00:00;6;17;33;48;50;57;0;39;3063;0.00;42108.85;765.93;-;28484228.50;6700000.00;3025188.60;Sim;Não;-
1994;2017-12-06 00:00:00;2;5;12;32;40;44;0;51;3686;0.00;35175.84;695.28;-;31115808.50;28000000.00;23288225.90;Sim;Não;-
1995;2017-12-09 00:00:00;14;26;29;35;37;39;0;66;4840;0.00;38617.02;752.27;-;44206799.00;33000000.00;27983241.76;Sim;Não;-
1996;2017-12-13 00:00:00;7;20;21;24;40;56;0;144;4933;0.00;19401.81;809.08;-;48458620.00;39000000.00;33129825.41;Sim;Não;-
1997;2017-12-16 00:00:00;1;7;14;31;35;46;0;86;6280;0.00;36389.62;711.89;-;54280324.00;43500000.00;38894707.46;Sim;Não;-
1998;2017-12-19 00:00:00;8;21;24;25;52;57;0;61;4810;0.00;36388.03;659.24;-;38499475.00;48000000.00;42983572.73;Sim;Não;-
1999;2017-12-21 00:00:00;15;37;38;42;49;50;0;73;4434;0.00;39877.23;937.89;-;50491038.50;280000000.00;139099571.93;Sim;Não;-
2000;2017-12-31 00:00:00;3;6;10;17;34;37;17;4862;173428;18042279.04;10565.03;423.12;CRUZ:DAS:ALMAS:BA::PRADO:BA::URUÇUCA:BA::CARMO:DO:CAJURU:MG::CONTAGEM:MG::BELÉM:PA::RIO:AZUL:PR::SÃO:JOÃO:DO:TRIUNFO:PR::RIO:DE:JANEIRO:RJ::SEROPÉDICA:RJ::BRUSQUE:SC::GUARULHOS:SP::SÃO:PAULO:SP;890947368.50;2000000.00;0.00;Não;Sim;-
2001;2018-01-03 00:00:00;20;22;36;42;52;60;0;12;1214;0.00;85088.83;1201.53;-;17710070.00;4500000.00;1880911.11;Sim;Não;-
2002;2018-01-06 00:00:00;4;28;30;38;46;59;0;24;2214;0.00;69257.39;1072.51;-;28829944.50;8500000.00;4942816.72;Sim;Não;-
2003;2018-01-10 00:00:00;28;34;40;43;50;51;0;16;1865;0.00;109937.90;1347.38;-;30509412.50;12000000.00;8183091.48;Sim;Não;-
2004;2018-01-13 00:00:00;1;5;14;23;35;45;3;79;6444;4095573.45;28198.54;493.85;CURITIBA:PR::JULIO:DE:CASTILHOS:RS::SANTA:RITA:DO:PASSA:QUATRO:SP;38638484.50;12000000.00;0.00;Não;Não;-
2005;2018-01-17 00:00:00;11;19;22;33;34;53;0;44;4052;0.00;42875.50;665.11;-;32721132.50;15000000.00;11198253.50;Sim;Não;-
2006;2018-01-20 00:00:00;1;9;14;20;25;54;0;71;5500;0.00;31319.78;577.58;-;38569461.00;20000000.00;15294551.69;Sim;Não;-
2007;2018-01-24 00:00:00;4;14;39;41;54;58;0;42;3340;0.00;53296.38;957.42;-;38825178.00;24000000.00;19418008.50;Sim;Não;-
2008;2018-01-27 00:00:00;22;27;33;42;58;59;0;49;4215;0.00;51384.62;853.36;-;43671250.00;30000000.00;24056145.97;Sim;Não;-
2009;2018-01-31 00:00:00;1;37;44;46;48;50;0;46;3665;0.00;59350.17;1064.16;-;47352865.00;48000000.00;42512967.40;Sim;Não;-
2010;2018-02-03 00:00:00;8;10;18;34;39;56;0;106;7436;0.00;33705.40;686.38;-;61968606.00;56000000.00;49094389.13;Sim;Não;-
2011;2018-02-06 00:00:00;2;28;32;35;54;58;0;119;5949;0.00;21054.02;601.64;-;43455856.50;59000000.00;53709650.58;Sim;Não;-
2012;2018-02-08 00:00:00;8;11;27;35;36;51;0;107;6828;0.00;32506.98;727.72;-;60329097.50;70000000.00;60116947.10;Sim;Não;-
2013;2018-02-10 00:00:00;6;23;30;36;53;56;0;159;8465;0.00;25057.74;672.37;-;69104360.50;71000000.00;67456226.93;Sim;Não;-
2014;2018-02-14 00:00:00;16;32;40;46;53;56;0;46;4140;0.00;65621.53;1041.61;-;52356503.50;100000000.00;92190618.41;Sim;Não;-
2015;2018-02-17 00:00:00;17;18;27;32;39;58;1;130;12558;104545829.37;51593.19;762.98;CURITIBA:PR;116332797.00;3000000.00;0.00;Não;Não;-
2016;2018-02-21 00:00:00;4;11;17;18;21;48;0;64;4543;0.00;23975.93;482.51;-;26614714.00;6200000.00;2826635.42;Sim;Não;-
2017;2018-02-24 00:00:00;2;10;11;24;38;56;0;123;6125;0.00;16317.17;468.10;-;34810982.50;11000000.00;6523761.62;Sim;Não;-
2018;2018-02-28 00:00:00;11;22;25;27;55;59;0;83;4661;0.00;26039.70;662.42;-;37486974.00;15000000.00;10505093.47;Sim;Não;-
2019;2018-03-03 00:00:00;23;41;46;52;54;59;0;54;4043;0.00;48889.92;932.84;-;45790930.50;40000000.00;32794593.50;Sim;Não;-
2020;2018-03-07 00:00:00;2;36;46;48;57;60;0;46;4530;0.00;67325.96;976.66;-;53716386.50;45000000.00;38499582.15;Sim;Não;-
2021;2018-03-10 00:00:00;7;14;32;37;40;60;0;101;6982;0.00;35079.74;724.93;-;61453154.00;52000000.00;45026259.92;Sim;Não;-
2022;2018-03-14 00:00:00;4;28;45;48;52;60;0;79;6343;0.00;47183.15;839.50;-;64651783.00;60000000.00;51892650.46;Sim;Não;-
2023;2018-03-17 00:00:00;1;6;7;8;23;56;2;217;13622;29864355.95;19603.05;446.11;CURITIBA:PR::RIO:DE:JANEIRO:RJ;73781900.50;3000000.00;0.00;Não;Não;-
2024;2018-03-21 00:00:00;16;20;23;29;35;47;0;45;3221;0.00;32255.05;643.75;-;25175416.00;25000000.00;21284448.74;Sim;Não;-
2025;2018-03-24 00:00:00;4;24;46;52;55;56;0;53;3730;0.00;47718.26;968.62;-;43865881.50;30000000.00;25943257.19;Sim;Não;-
2026;2018-03-28 00:00:00;10;23;31;33;51;52;0;105;6365;0.00;24755.26;583.39;-;45084077.50;35000000.00;30731445.06;Sim;Não;-
2027;2018-03-31 00:00:00;11;15;29;37;39;44;0;76;4916;0.00;32815.34;724.73;-;43257056.50;40000000.00;35325592.81;Sim;Não;-
2028;2018-04-04 00:00:00;7;11;24;36;42;58;4;261;9867;10251126.97;11811.65;446.34;VIAMÃO:RS::PIRACICABA:SP::SÃO:PAULO:SP;53470886.00;3000000.00;0.00;Não;Não;-
2029;2018-04-07 00:00:00;6;15;18;33;37;40;0;78;4398;0.00;21901.60;554.90;-;29630352.50;22000000.00;17520439.23;Sim;Não;-
2030;2018-04-11 00:00:00;4;27;38;40;58;59;1;63;4017;22122662.60;39656.35;888.49;UNAÍ:MG;43333094.00;3000000.00;0.00;Não;Não;-
2031;2018-04-14 00:00:00;18;23;37;39;50;55;0;48;3252;0.00;36807.99;776.13;-;30644306.00;6000000.00;3254601.23;Sim;Não;-
2032;2018-04-17 00:00:00;6;14;19;20;39;53;0;27;2075;0.00;41286.89;767.46;-;19334920.50;8500000.00;5308080.78;Sim;Não;-
2033;2018-04-20 00:00:00;10;18;33;38;40;43;1;27;3644;9349630.55;81258.67;860.11;BRASÍLIA:DF;38053967.00;3000000.00;0.00;Não;Não;-
2034;2018-04-25 00:00:00;6;7;13;17;22;56;1;89;5597;2777651.27;16942.34;384.86;SÃO:PAULO:SP;26153494.50;15000000.00;0.00;Não;Não;-
2035;2018-04-28 00:00:00;30;35;36;38;49;52;0;37;2668;0.00;58611.61;1161.18;-;37614202.50;20000000.00;14510533.22;Sim;Não;-
2036;2018-05-02 00:00:00;7;8;19;23;27;58;0;91;6675;0.00;21948.81;427.46;-;34643273.00;22000000.00;18189847.70;Sim;Não;-
2037;2018-05-05 00:00:00;14;16;23;30;45;60;0;48;4609;0.00;58276.76;867.02;-;48518022.00;28000000.00;23342740.19;Sim;Não;-
2038;2018-05-08 00:00:00;6;25;26;35;38;40;0;28;2768;0.00;65960.70;953.18;-;32033897.00;30000000.00;26744923.97;Sim;Não;-
2039;2018-05-10 00:00:00;6;12;22;28;31;44;0;91;6415;0.00;28718.92;581.98;-;45328972.50;50000000.00;44786421.27;Sim;Não;-
2040;2018-05-12 00:00:00;6;9;41;54;56;58;0;67;5680;0.00;52696.38;887.99;-;61238142.00;60000000.00;51290263.54;Sim;Não;-
2041;2018-05-16 00:00:00;10;12;22;25;42;54;1;120;9310;58932070.38;34570.08;636.55;BRASÍLIA:DF;71952860.00;3000000.00;0.00;Não;Não;-
2042;2018-05-19 00:00:00;14;22;29;32;33;35;0;47;3018;0.00;34505.69;767.66;-;28129048.50;6500000.00;2987466.44;Sim;Não;-
2043;2018-05-23 00:00:00;21;38;53;56;57;58;0;19;2258;0.00;88579.73;1064.79;-;29191365.00;10000000.00;6087756.99;Sim;Não;-
2044;2018-05-26 00:00:00;7;14;47;54;56;60;0;49;3612;0.00;39699.63;769.37;-;33740301.00;30000000.00;24641743.07;Sim;Não;-
2045;2018-05-30 00:00:00;15;25;27;45;46;50;1;70;3921;29066470.84;34314.21;875.13;PRIMEIRO:DE:MAIO:PR;41661851.00;3000000.00;0.00;Não;Não;-
2046;2018-06-02 00:00:00;3;6;11;27;28;46;0;80;4630;0.00;17146.56;423.24;-;23792139.00;5500000.00;2526861.75;Sim;Não;-
2047;2018-06-06 00:00:00;1;18;19;29;44;54;0;30;2390;0.00;55914.69;1002.65;-;29094681.00;9500000.00;5616883.91;Sim;Não;-
2048;2018-06-09 00:00:00;10;19;26;35;38;39;0;36;3611;0.00;57189.69;814.50;-;35709740.50;14000000.00;9409463.36;Sim;Não;-
2049;2018-06-13 00:00:00;10;19;27;31;51;53;0;49;4216;0.00;41855.71;694.94;-;35572736.50;30000000.00;24258030.47;Sim;Não;-
2050;2018-06-16 00:00:00;8;31;32;33;38;50;0;34;3540;0.00;75709.93;1038.79;-;44647610.00;35000000.00;28999862.98;Sim;Não;-
2051;2018-06-20 00:00:00;1;5;6;37;44;53;0;46;5251;0.00;55764.52;697.87;-;44492028.00;38000000.00;33725171.79;Sim;Não;-
2052;2018-06-23 00:00:00;50;51;56;57;58;59;4;152;4816;9627559.21;17089.52;770.52;SALVADOR:BA::MARANGUAPE:CE::MARABÁ:PA::CANOAS:RS;45054674.00;2500000.00;0.00;Não;Não;-
2053;2018-06-27 00:00:00;12;22;27;37;40;55;0;17;1582;0.00;66063.41;1014.15;-;19479435.50;4500000.00;2068827.88;Sim;Não;-
2054;2018-06-30 00:00:00;4;7;12;22;26;39;0;80;5237;0.00;20194.81;440.70;-;28021805.00;21000000.00;17174516.94;Sim;Não;-
2055;2018-07-03 00:00:00;6;25;35;43;46;53;0;41;2209;0.00;31190.36;827.00;-;22180466.00;22000000.00;19530209.77;Sim;Não;-
2056;2018-07-05 00:00:00;18;22;29;34;36;47;0;80;4927;0.00;24597.04;570.54;-;34130229.00;27500000.00;23155036.03;Sim;Não;-
2057;2018-07-07 00:00:00;10;13;20;37;38;54;0;42;4086;0.00;46108.12;677.06;-;33588695.00;31000000.00;26722348.27;Sim;Não;-
2058;2018-07-11 00:00:00;4;19;23;29;56;59;0;81;5435;0.00;30543.83;650.29;-;42911631.00;34000000.00;31279809.85;Sim;Não;-
2059;2018-07-14 00:00:00;4;5;36;40;44;56;0;77;5562;0.00;39904.70;789.19;-;53294356.50;56000000.00;49363979.62;Sim;Não;-
2060;2018-07-18 00:00:00;8;9;11;25;39;41;0;186;8570;0.00;19455.08;603.20;-;62764250.50;62000000.00;56029903.37;Sim;Não;-
2061;2018-07-21 00:00:00;33;36;40;44;45;54;0;93;6899;0.00;45677.31;879.62;-;73680040.00;72000000.00;63855146.65;Sim;Não;-
2062;2018-07-25 00:00:00;8;10;15;23;25;34;1;192;13804;73450153.75;27128.74;539.04;SÃO:LUIS:MA;90343582.00;3000000.00;0.00;Não;Não;-
2063;2018-07-28 00:00:00;6;10;19;24;25;29;0;94;5511;0.00;16561.93;403.56;-;27002577.00;6000000.00;2867828.70;Sim;Não;-
2064;2018-08-01 00:00:00;10;14;36;53;55;60;0;68;3311;0.00;24717.90;725.20;-;29153250.00;30000000.00;24852796.86;Sim;Não;-
2065;2018-08-04 00:00:00;4;11;20;30;37;43;0;74;4900;0.00;37180.01;802.13;-;47720792.00;35000000.00;29921018.95;Sim;Não;-
2066;2018-08-08 00:00:00;6;25;27;35;45;55;1;104;7345;35155103.28;27320.77;552.63;SÃO:PAULO:SP;49282499.00;3000000.00;0.00;Não;Não;-
2067;2018-08-11 00:00:00;2;11;13;26;32;59;0;57;3828;0.00;28876.29;614.25;-;28548460.50;6500000.00;3032010.41;Sim;Não;-
2068;2018-08-14 00:00:00;3;5;9;40;42;47;0;46;2466;0.00;24333.27;648.43;-;19414437.00;7500000.00;5093935.07;Sim;Não;-
2069;2018-08-16 00:00:00;3;17;34;35;40;48;0;48;3638;0.00;30930.59;583.00;-;25751106.50;23000000.00;19225577.56;Sim;Não;-
2070;2018-08-18 00:00:00;5;26;27;34;42;48;0;84;5654;0.00;25629.96;543.96;-;37341657.50;27500000.00;23191475.97;Sim;Não;-
2071;2018-08-22 00:00:00;24;33;34;35;46;60;0;33;3760;0.00;75294.40;944.04;-;43096606.00;33000000.00;27768582.95;Sim;Não;-
2072;2018-08-25 00:00:00;10;12;13;20;22;54;0;135;8860;0.00;21303.29;463.71;-;49882350.00;40000000.00;33066374.91;Sim;Não;-
2073;2018-08-29 00:00:00;12;15;18;30;52;55;0;80;5335;0.00;36914.78;790.78;-;51222020.50;45000000.00;38506447.56;Sim;Não;-
2074;2018-09-01 00:00:00;8;18;23;37;42;58;2;172;8812;22327541.33;19405.99;541.11;PASSOS:MG::SÃO:SEBASTIÃO:SP;57893622.50;20000000.00;0.00;Não;Não;-
2075;2018-09-05 00:00:00;7;9;23;33;57;59;0;98;5737;0.00;21221.93;517.87;-;36072582.00;24000000.00;19815375.66;Sim;Não;-
2076;2018-09-08 00:00:00;5;6;12;15;22;43;0;86;5364;0.00;22660.94;519.02;-;33802037.50;28000000.00;23405346.10;Sim;Não;-
2077;2018-09-12 00:00:00;13;16;26;35;37;39;1;117;6080;27758694.68;20198.69;555.27;ARAPUTANGA:MT;40989767.00;2500000.00;0.00;Não;Não;-
2078;2018-09-15 00:00:00;2;11;15;30;36;39;0;26;2715;0.00;58827.22;804.79;-;26528831.00;5000000.00;2817514.15;Sim;Não;-
2079;2018-09-18 00:00:00;1;2;14;37;55;58;0;23;1681;0.00;43305.35;846.45;-;17275706.00;17000000.00;14977664.94;Sim;Não;-
2080;2018-09-20 00:00:00;10;22;40;46;55;58;0;38;2892;0.00;43325.46;813.26;-;28555726.50;22000000.00;18010447.03;Sim;Não;-
